entityid;cent_codigo;esce_codigo;plfi_codigo;iddistritoed;cent_nombre;cent_multigrado;cent_referencia
b79bbd10-61d2-4ec6-9cd7-afddb1985ea8;3008517;1;4288;100;PAULINA GONZALEZ - EL MAJAGUAL;True;608
ee3d1e82-5eec-49d4-b1db-21e5fb811ff3;3008611;1;6450;100;FRANCISCO HERASME - LOS ARROYITOS;True;609
8722311a-08f8-48f0-b36f-db509581e96d;3009012;1;2301;100;FRANCISCO ALBERTO CAAMA�O DE�O -  EL MUNDITO;True;610
50e0be0a-b02f-4a14-b0a7-878cd78c8408;3009116;1;278;100;JOSE TITO SANTANA - EL TAMARINDO;False;611
70652d5b-247a-40bd-8572-584aaa2e0d04;3011216;1;6134;100;ERNESTO VASQUEZ BATISTA - LAS CA�AS;True;618
7fe384da-336e-469a-800e-4016426563d0;3011221;1;6134;100;ERNESTO VASQUEZ BATISTA - LAS CA�AS;True;6433
2c4e9876-e5c4-4540-97d0-8598f685aea2;3020717;1;3344;100;ERCILIA PEPIN - TABARDILLO;False;6446
8e4b3c1e-02b2-471f-9efa-c0065fcc6cab;3021914;1;7801;100;CERRO DE GALVAN;EL;False
3b634daa-d4f7-4414-a09d-40e50514bc76;3023110;1;4681;100;PEDRO MIR - EL MANGUITO;False;672
7ab5df5e-abf3-401b-96de-acaf275783d7;3025920;1;208;100;MANUEL DE JESUS GALVAN;False;6448
c82bd1d8-cd86-41e4-9fbd-7681b2d214f7;3026216;1;9160;100;ZULEMA LUCIANO;False;675
68cd555f-49c0-42cd-9440-c551dae0635c;3026711;1;1544;100;OJEDA;True;6449
18e3a045-ea2a-4780-a244-92d90727d8ad;3026917;1;4236;100;CAONABO - LA GUAMA;True;677
d011a9db-9235-49fd-b881-775aa4a19e67;3027414;1;1945;100;ESTANILA FLORIAN;False;678
148310b1-5b7e-48a6-8974-b2b83950586d;3027432;1;1945;100;ESTANILA FLORIAN;False;11850
62e7a462-d9bd-499c-8aa4-2fde22de19be;3027711;1;10665;100;EDIS BRITO;False;11796
d77b2091-df6a-4239-86ef-8aa015ac425e;;8;14113;100;LAS VINAS;False;13985
758d022c-983e-435d-803d-c5bc46140c7c;;1;2646;100;PAULINA MENDEZ HERAME PROF. - EL ESTERO;False;11843
25631e71-22c0-4a0e-9ae7-ac6fd8cbed07;;8;14114;100;ERNESTINA GONZALEZ MENDEZ;False;13987
9bdc7262-0b56-4764-b800-35ef71e50db3;;8;14112;100;ALFA Y OMEGA;False;13984
f2649989-cd6c-4234-932c-110f5a1fe19c;;1;12593;100;CIANI DE GALVAN;True;12405
4861ce5a-7a66-40a2-b33a-dfa771110bf8;;1;1;100;CANDELARIO FLORIAN - EL TANQUE ADULTOS;False;13986
37e43d7b-a9de-4984-8212-d5b78a52ca14;;8;14114;100;ERNESTINA GONZALEZ MENDEZ ADULTOS;False;13988
6dd8fda1-9505-44fb-8262-2ce936b52522;3003512;1;6541;101;ULISES FRANCISCO ESPAILLAT - EL PALMAR;False;582
d987404c-581c-4fc1-9c51-5132221ded05;3003710;1;7071;101;JACINTO DE LA CONCHA - BATEY 3;False;583
8eee0fe8-cea0-456f-b9e0-0bd1692439ab;3003918;1;507;101;MAXIMO GOMEZ - BATEY 2;False;584
b467c250-c1b8-4018-a1bf-daa8359b9c49;3004111;1;5686;101;PEDRO MIR - BATEY ISABELA;False;585
ef101207-e6a6-4e67-bf58-0885cc9c7c1c;3012013;1;4977;101;FRANCISCO HENRIQUEZ Y CARVAJAL - SAN JOSE DEL JOBO;False;624
10dfed58-ac3c-47c2-963c-f59764d4d6ff;3012040;1;4977;101;SAN JOSE DEL JOBO;False;6434
760f66ac-b9eb-4c4e-a980-e06df98ac820;3012211;1;1224;101;JUAN PABLO DUARTE - HATO NUEVO;False;10551
e14d8229-a0cd-4bd2-afb9-82e45e578cf4;3012224;1;1224;101;HATO NUEVO;False;6435
ad7d882f-a55f-4f9c-951d-a8cca1fd5da5;3012513;1;1002;101;APOLINAR PERDOMO;False;10465
bee516f7-afe5-4f92-ae9d-f9f644f2bc7c;3012537;1;1002;101;RADIO SANTA MARIA - APOLINAR PERDOMO;False;13581
0fde7bc2-13cb-4db2-8a2d-31790215f978;3012546;1;1002;101;APOLINAR PERDOMO ADULTOS;False;13983
e55da52c-cf42-45b4-8794-93013c4a79ca;3012617;1;4464;101;BUEN PASTOR;EL;False
6561d515-9e8d-4aa7-8c4b-d30257a3c72e;3013112;1;5189;101;MARIA ANTONIA GOMEZ;False;6437
8784e95a-56da-4972-981f-19961a4ac1e8;3013120;1;5189;101;MARIA ANTONIA GOMEZ;False;6438
57e8d61e-5ea2-42c8-95e6-f2162478d23e;3013216;1;2367;101;MARIA TERESA MIRABAL - BARRANCA;False;625
7aac4f38-1fb2-46dd-acc9-2234ccd426cf;3013310;1;1420;101;ANTONIO DUVERGE DUVAL;True;626
076a1b01-672c-4de3-a77d-65aa9e88ed4b;3013328;14;1420;101;ANTONIO DUVERGE DUBAL - HONDURAS;True;627
c9d63bfa-ed5b-447f-807b-5ebdcefd0d40;3013518;1;7917;101;MANUEL DE JESUS GALVAN - VUELTA GRANDE;True;628
5b89d1a1-3a1f-4cff-ad60-77af86a81d7d;3013810;1;8651;101;MANUEL DE JESUS TRONCOSO DE LA CONCHA - ARROYO SECO;False;10466
a457da19-059e-48a5-b104-7d3495ab6f4d;3013914;1;4780;101;ANACAONA -CABEZA DE TORO;False;629
168584af-6ebe-45e3-b6e3-2ecd96549735;3013932;1;4780;101;TV - CENTRO JUAN PABLO DUARTE;False;12477
4f4e7f90-1c29-4e83-92d8-976a435973eb;3014117;1;4091;101;CAONABO - EL GRANADO;False;630
c485d7e5-772b-4ea8-bed8-39f2b05d76a8;3014211;1;4833;101;ENRIQUILLO - GUANARATE;False;631
7f1be0ff-5aba-4f25-adef-3acdb959e3fd;3014419;1;1456;101;CRECENCIO RODRIGUEZ;False;632
ba2c0731-c3a8-4837-9c65-f6d89bd58381;3014426;1;1456;101;TV - CENTRO GASTON FERNANDEZ DELIGNE - UVILLA;False;6439
d3e8b982-2836-4dc2-bba2-fe34f79f772f;3014815;1;7582;101;GREGORIO URBANO GILBERT SUERO - EL JOBO;False;633
b2801c20-2938-48f2-8e13-49b70e52d3eb;3015018;1;1044;101;LIDIA MARIA BELTRE REYES PROF. - MONSERRATE;False;634
50d642dd-4c38-4eea-917c-8ae07a49fcd2;3015112;1;1044;101;MONSERRATE;False;13433
53d93c2a-fd66-498d-b68b-8fd4c1688b9b;3015216;1;1431;101;AMERICO LUGO HERRERAS - SANTA MARIA;False;635
b733c704-052b-434f-b9d3-978d3b5b5a86;3015414;1;4375;101;MAURICIO BAEZ - BAYAHONDA;False;636
cd31958e-6ca7-4234-b5ce-7a885cd838ff;3015612;1;7025;101;JOSE MARTI - BATEY SANTANA;False;637
cd7d60db-4ad3-4a60-86b2-cc07f08abc81;3015716;14;3710;101;FRANCISCO GREGORIO BILLINI - CERRO DE SANTANA;False;638
28ac7d8e-1ab6-49a7-a100-a98c9293313a;3015823;1;1724;101;JOSE MARIA CABRAL - SANTA ANA;False;639
44752679-f18c-4b60-ace8-38a03ffcd548;3015830;1;1724;101;JOSE MARIA CABRAL - SANTA ANA;False;6440
030c216c-1831-417b-943c-65cb47805170;3016117;1;6542;101;CONCEPCION BONA - LOS CONUQUITOS;False;640
81f8c2bf-2dfd-4b81-8090-ff88d7e7d675;3016315;1;181;101;JUAN BAUTISTA VICINI - SAN RAMON;False;641
8a7c3d4b-6d3e-4dab-bf05-6be3687b9080;3016513;1;7304;101;ERCILIA PEPIN ESTRELLA - BATEY 6;False;642
1c1e05d0-9d84-4937-93e1-29f1a966cd93;3016523;1;7304;101;BATEY 6;False;12961
316364bd-c6f7-4f0c-ad32-abfabf31ccf9;3016711;1;6424;101;PATRIA MERCEDES MIRABAL - BATEY 1;False;643
14cb22f9-0b39-42d1-ab6e-ec56ad61ac5b;3017018;1;1994;101;GREGORIO LUPERON - BATEY 4;False;644
5648211e-82e5-48f1-bfac-c782202cecd2;3017112;1;7557;101;EUGENIO MARIA DE HOSTOS - BATEY 5;False;645
b8441897-f090-4215-aaa1-1e318be54718;3017216;1;2255;101;RAFAEL TOMAS FERNANDEZ DOMINGUEZ - BATEY CUCHILLA;False;646
2ddb3088-02fc-4480-8eb2-30791570c559;3017310;1;1030;101;SAN RAMON - ALTAMIRA;False;647
8d139fad-3a64-43cd-a70d-46f94f127463;3017518;1;2430;101;MAXIMO CABRAL - BATEY LOS BLOCK DE MENA;False;648
40499442-47d0-40d7-a474-3a5dc007381e;3017716;1;1187;101;CRISTINO MATOS LEDESMA - MENA;False;649
cc7ea2d1-65a1-41ed-a8d5-f2e55e8fd74e;3017914;1;7032;101;MENA ABAJO;False;650
f2bb6e6d-596c-4aa0-86be-8acd33acc754;3021419;1;7722;101;FRANCISCO GREGORIO BILLINI - EL CERRO;False;665
1d07a93d-9b9b-4559-b62e-87b43bbd303c;3026513;1;6712;101;JOSE GABRIEL GARCIA - LOS ROBLES;False;676
f57a599b-ec39-48b3-82b3-6422062e55a0;3027119;1;3441;101;FRANCISCO DEL ROSARIO SANCHEZ;False;6450
38e9128c-e844-4df5-a883-2257cb9d5160;3027216;1;2599;101;ANA DILCIA SANTANA;PROF.;False
9637a8d1-d389-4662-96d0-34e5caaad7ea;3027315;1;2600;101;LUCIA MEDINA VOLQUEZ;PROF.;False
1a0c0c47-52de-497f-a36a-c6ee55bed4ff;3027612;1;13098;101;GUILLERMINA TONO;False;12849
61df90f3-ed81-4fb3-85e3-1e433727f04f;4021710;1;7815;101;ALTAGRACIA HENRIQUEZ PERDOMO;False;761
3e07eeb7-dd31-4316-8fb1-68ae8b335fae;4021734;1;7815;101;ALTAGRACIA HENRIQUEZ PERDOMO;False;6495
f3a255d4-8bf6-40cd-9abf-c96b1139bfbd;4021743;1;7815;101;ALTAGRACIA HENRIQUEZ PERDOMO ADULTO;False;13443
b78633b2-3f13-4c0d-8310-63fd7d94a7bb;4022020;1;7650;101;SAN JOSE;False;762
ab1ab388-829e-4658-8a27-6c4f593fed12;4022039;14;7650;101;CENTROS APEC DE EDUCACION A DISTANCIA VICENTENOBLE;False;6496
992f277f-1ba6-44ec-b710-83924a57e9f8;4022057;1;7650;101;SAN JOSE (LICEO);False;6497
d41ec657-0128-45ca-9862-7cb72489005b;4022517;1;3603;101;EMETERIO VARGAS MARTE;False;763
a6bdde70-be60-47f6-9713-74e93b25d4bb;4022543;1;14022;101;TV - CENTRO MANUEL AURELIO TAVAREZ JUSTO - CANOA;False;6498
ba2563af-07f1-4060-964c-ef85d825a6e5;4022819;1;2819;101;ALTAGRACIA CASANDRA DAMIRON SANTANA - FONDO NEGRO;False;764
f122d91b-2dc8-467a-8d63-275b40669a39;4022822;1;2819;101;TV - CENTRO SALOME URENA DE HENRIQUEZ - FONDO NEGRO;False;6499
bdf347b8-d4ce-42eb-9334-2082282d71c1;4022841;1;2819;101;ALTAGRACIA CASANDRA DAMIRON SANTANA - FONDO NEGRO;False;12929
f43f3c3b-e983-4dc6-bcae-d181cfa44364;4023012;1;2587;101;FRANCISCO ALBERTO CAAMA�O DE�O  - ARROYO GRANDE;True;765
f26a6508-f950-4ba2-bdc7-71118da277e7;4023418;1;1289;101;JOSE NAVARRO - EL ERIZAL;False;766
debf5e0f-fa74-4825-83b2-97cd95fe3dde;4023512;1;638;101;HERMANAS  MIRABAL - QUITA CORAZA;False;767
3d09b1f9-32b0-45ff-ac16-32d227d0f020;4023814;1;8;101;MARIA TRINIDAD SANCHEZ;True;768
f5174867-46b8-4c4b-9dd4-ad7ce66a7a07;4024017;1;5014;101;MATIAS RAMON MELLA - EL HIGUITO;True;769
0118282f-37dd-4cfa-ac0f-cc25fa428b25;4031618;1;2686;101;JUANA DOMINGA CESPEDES PEREZ;False;6514
18beba28-8b75-4d0a-87d8-d9388c295f9a;4034513;1;4723;101;COPA BOMBITA;False;6516
391a9197-9688-4c85-8c67-bd5c325d944f;4034522;1;4723;101;BOMBITA - ADULTOS;False;6517
689a7a95-e862-460e-a7c7-ae3f323d05e3;4037219;1;7886;101;MANUELA DIEZ - EL MEMIZO;False;804
a922552f-28f7-457e-add8-b0af8adc1b6e;4037312;1;7365;101;JUAN LUCAS FELIZ;False;805
6fc4e1f3-a1f1-4bcf-bfc7-807fa34f5363;4040616;1;7082;101;LAS HERMANAS MIRABAL - QUITA CORAZA;False;6525
11d2a6ff-8946-4dcd-870e-3781d646f394;;14;13512;101;CENTRO DE FORMACION SOR VICENTA SEGURA;False;13396
c0a765de-03d9-46a5-8c39-3269fd271fa2;;8;13125;101;CENTRO CRISTIANO EL PORTAL;False;12876
91f99c18-a149-4e91-8737-1575cf653359;3005418;1;6882;102;PATRIA MERCEDES MIRABAL - RROYO SECO;True;593
b2461556-c985-43e7-925a-92ab8ebbf316;3009512;1;603;102;HUMBERTO RECIO;False;6430
86e02bec-0929-4310-a9a1-b5555932dc96;3009620;1;4471;102;JUAN PABLO DUARTE - LOS RIOS;False;612
5b0b8ca5-5620-4ac2-82df-20ab61744729;3009814;1;6652;102;GREGORIO LUPERON - EL FARO DEL CERRO;False;613
b3c704e7-84e7-4639-a151-fc4afaeef977;3009918;1;5167;102;M�XIMO G�MEZ - LAS CLAVELLINAS;False;614
afd34de5-36e9-4f62-99d0-daf4a2a77524;3009945;1;5167;102;TV - CENTRO  EUGENIO MARIA DE HOSTOS - LAS CLAVELLINAS;False;6431
dc7dd905-d125-408d-9d3a-437a5710f5ce;3010419;1;6722;102;HERMANAS MIRABAL - HATO NUEVO;False;615
18de5d3a-5786-41dd-afd8-c32ea7d6e24b;3010422;1;6722;102;JUAN PABLO DUARTE - LOS RIOS;False;6432
027b8592-5bca-485c-bb96-c6ea158ba85c;3011018;1;5469;102;FRANCISCO DEL ROSARIO SANCHEZ - PINO FRESCO;True;616
d79e9f9b-800d-46e8-821a-6759541fbe60;3011112;1;8412;102;JACINTO DE LA CONCHA - EL HIGO DE LA CRUZ;True;617
4401f9f4-e311-4bb9-98ab-280a46438325;3011310;14;2328;102;FERNANDO ARTURO DE MERINO - PALOS DE BURROS;False;619
228b0f45-a181-4684-8bbb-5480f8216e6e;3011414;1;1384;102;FINCA;LA;True
23fbe4fd-ae04-47a9-9a48-4b7b4c8db465;3011518;1;2857;102;AMERICO LUGO HERRERAS - LA GUAMITA;False;621
785b709e-7717-44f4-9c5e-fe2415b9c2ee;3011612;1;425;102;MINERVA ARGENTINA MIRABAL - LOS MOSQUITOS;True;622
5b00dfab-f1e7-4ed5-b6d1-eb8aa1f94e72;3011716;1;777;102;MATIAS RAMON MELLA - LAS BARRERAS;True;623
1d92719c-0987-42cb-b6ec-f4ef98d23b7d;3018117;1;75;102;MANUEL AURELIO TAV�REZ JUSTO - LA MADRE;False;651
468ea873-3a25-443a-b296-81a853150170;3018143;1;75;102;MANUEL AURELIO TAV�REZ JUSTO - LA MADRE;False;6441
2f0b2d4a-a785-4eea-b714-a6f36fd0d22f;3018211;1;6101;102;CERRO DE JARAGUA;EL;False
4912085c-b116-4e97-9d53-5f86612fbfe5;3018315;1;4960;102;FRANCISCO HENRIQUEZ Y CARVAJAL - BARRIO NUEVO;False;652
d6d50714-81d9-4cfa-9f78-d0d5af9410e2;3018419;1;3561;102;ANACAONA;False;653
9fa07e39-a1f9-4af0-bad6-250e906306fa;3018422;1;3561;102;ANACAONA;False;6443
767d3459-e606-43e4-81f5-e9f0ffe72e64;3019112;1;6665;102;JARAGUA;False;6444
c737315b-e5c8-4271-a0df-cd605c3182fe;3019133;1;6665;102;JARAGUA;False;6445
07c4507f-4e0e-4482-b7b8-727ceeb5d26f;3019216;14;5739;102;GASTON FERNANDO DELIGNE - EL BARRO;True;654
8cf13157-8b0f-4a0d-9579-0fb9a81fe610;3019310;1;5251;102;CESAR NICOLAS PENSON - LAS CA�ITAS;True;655
26f6e2f1-5481-4e33-9165-2d65bd8e452b;3019414;1;4865;102;CIDRAS;LAS;True
a38e0761-3c2d-428e-a666-4b2991844ae0;3019518;1;2184;102;ANTONIO DUVERGE - EL VALLE;True;657
8ff9cbd3-3c79-4e1c-a7a5-a595f9b4fb61;3019716;1;787;102;FRANCISCO GREGORIO BILLINI - EL HOYO DE JULIAN;False;658
6bafd460-eea9-4167-a714-9829a77d90d2;3019810;1;2891;102;PEDRO MIR - LAS YERBAS BUENAS;True;659
4605fd8e-53e4-4346-89d9-dabfed92ced2;3019914;1;1895;102;MAR�A TRINIDAD S�NCHEZ - LAS LAGUNAS;True;660
3027a7da-6679-48e1-aec7-6742b4550aa3;3020019;1;7202;102;CAONABO - EL COLORADO;True;661
6fc1ba87-dbf1-404a-8fe2-2e02d6c08584;3020113;1;3098;102;MAURICIO B�EZ - PIE DE LA LOMA;True;662
0e26faf7-aa50-4d57-be2b-22414e2ed40f;3020217;1;2320;102;MANUELA D�EZ - LOS HIERROS;False;663
5f437f95-5ef3-489d-826d-ad4b33aff840;3020311;1;3289;102;FERNANDO ARTURO DE MERI�O - MATA DE NARANJA;True;664
403fe606-a409-4359-89b7-79559213e268;3022319;1;666;102;PEDRO;True;667
0c405d75-d562-4cb5-9d31-24b26f616a11;3022418;1;6101;102;SALOME URE�A DE HENR�QUEZ - EL CERRO DE JARAGUA;False;668
40697953-090a-454a-a024-20caa654aa76;3022715;1;3553;102;MARIE POUSSEPIN - FE Y ALEGRIA;False;669
b1bb1a7a-5f2b-49f3-a056-94444b4cb238;3022814;1;2576;102;JOSE ALTAGRACIA FERRERAS;PROF. (SOLETA;LA)
7a69ece1-ebb4-4cba-bf16-9f19b6740d1e;3022913;1;1208;102;CONCEPCI�N BONA - MAJAGUAL CENIZO;True;671
d3ce40ea-faf7-4b5f-aa3d-e7fb3bd4fe85;3024911;1;6140;102;JOS� GABRIEL GARC�A - LOS YAGRUMOS;True;673
31279701-654e-4333-9fa1-ecc390e6436a;3026018;1;4640;102;FRANCISCO ALBERTO CAAMA�O DE�O - EL PALENQUE;False;674
0a4cf9b1-b42e-4b9d-930d-d077a0168f96;;8;13466;102;CIANI LOS RIOS;True;13313
b20bc2ac-d333-4cd7-aa2d-e3f326e25dff;10000210;1;8531;103;LEONOR NOVAS VOLQUEZ PROF. - JIMANI VIEJO;False;1570
b7a70bdb-3cc3-4ab4-a204-b0c3e18ac5f8;10000418;1;6441;103;MAXIMO PEREZ FLORIAN PROF. - JIMANI;False;6871
c0eaa794-e01f-4831-af4d-cf7ab2c4f96d;10000423;1;6441;103;MAXIMO PEREZ FLORIAN PROF. - JIMANI;False;6872
f70e49f3-82dc-4a8b-bdd7-29cead290211;10000512;1;5769;103;ANTONIO DUVERGE;False;1571
2c897b70-0051-433c-887e-f24fe92ab3af;10000525;1;5769;103;ANTONIO DUVERGE;False;6873
da9d4c56-59e7-45b8-99c3-188338abdeb5;10000918;1;2251;103;MARTIN CUEVAS;False;1572
2dbe6d6f-8e8e-4985-bd61-07e24ab2cb22;10001111;1;382;103;CORNELIA FLORIAN SANTANA - BOCA DE CACHON;False;1573
af7adbd0-0860-401a-b98b-62f831589bc4;10001125;1;382;103;CORNELIA FLORIAN SANTANA - BOCA DE CACHON;False;6874
39e1f53b-01a2-4e28-b83e-5703893ebcec;10001319;1;7908;103;FIDELINA MEDRANO - EL LIMON;False;1574
16ba6d50-550f-4f59-a6cc-ae90359fee1c;10001323;1;7908;103;FIDELINA MEDRANO - EL LIMON;False;6875
24c7a6dd-2fad-43d3-9c11-39f96ab90962;10001342;1;7908;103;MAXIMO GOMEZ - EL LIMON;False;6876
ba4270be-b3f2-4ec4-aa61-f9047181cb7c;10004012;1;502;103;JUAN RUPERTO POLANCO;False;6884
b6428630-8f01-4d4b-a5e6-d6c89510e9c7;10004116;1;7897;103;QUICA ALTAGRACIA MENDEZ PROF. EL PALMITO;False;1582
e4e2e1ad-30b3-45e8-8f44-c2e17a02bdc3;10004314;1;3529;103;JOVINA MEDINA FERRERAS - BELLER;False;1583
ebb68efa-a538-44ac-b691-58acb72966c7;10004327;1;3529;103;JOVINA MEDINA FERRERAS - BELLER;False;6885
92865af3-f3d5-43e3-8195-c6def473f937;10004710;1;3703;103;ANGEL FELIZ;True;1584
9b49e718-4629-47fb-a00a-4118690e13e2;10004918;1;5414;103;ARCADIO ENCARNACION MONTERO - SABANA REAL;True;1585
4fc95554-68af-4142-a5b7-fe7b032aa9a5;10005413;1;8491;103;ALTAGRACIA BIENVENIDA PE�A PROF. - LOS PINOS DEL EDEN;False;1586
96bc607d-dff4-4fb3-a830-3572d317b683;10005715;1;2475;103;PILAR MENDEZ - BARTOLOME;False;1587
01df206d-e65b-4df4-baf5-aa643b26a6e3;10006921;1;1566;103;JOSEFA MEDINA;False;1591
e2b7e517-d2a2-44cd-8233-4e8ccefd54fc;10006941;1;1566;103;JOSEFA MEDINA;False;13031
aa7dc2d9-d223-4972-bb22-cbb340786823;10007215;1;4527;103;JOSE DOLORES VASQUEZ PE�A - POSTRER RIO;False;6888
1d853bd1-673c-451d-8d48-ac10936678dc;10007413;1;8205;103;CRISTINA BATISTA TAPIA - EL CERRO;False;1592
da32c0a1-ff6d-4916-9bc3-253256fce45b;10007715;1;819;103;JOSE DEL CARMEN MEDINA RIVAS PROF. - EL GUAYABAL;False;1593
86758906-1d86-42a3-9f95-a786f52151c4;10008012;1;8598;103;CABEZA DE RIO;False;1594
0826eda2-6495-4397-b3b1-9a987c288d48;10008116;1;5658;103;CARMELO DIAZ - LOS BOLOS;True;1595
247f9ea6-25dd-4b26-8942-4e7eb451a041;10008512;1;1414;103;HERIBERTO RODRIGUEZ - EL MANIEL;False;1596
ec3edfc5-7257-4ed0-97e9-4d152a1a9a0d;10018317;1;4269;103;MANUEL NOVAS CUEVAS - BOCA DE CACHON;False;6894
5788d161-5c74-4b05-8158-27192c8d4852;10018416;1;579;103;JOSE FRANCISCO PE�A GOMEZ;DR.;False
8d342c94-84e7-4638-8ee2-414ac56f4b7b;10018515;1;1278;103;BARRIO LAS 100;False;1604
7933d29b-b228-4608-931a-4f6967cd93cf;;1;13467;103;CIANI JIMANI;False;13316
b46ba53e-f511-4e73-8f4f-4abd6b1ece1c;;8;13083;103;EL JARDIN DE HITHACHI;False;12813
f6633e56-a728-4a59-bd7d-295f03ba4746;;8;10098;103;COLEGIO SUE�OS DE INFANTES (COSUIN);False;11459
7b614689-e4b9-426e-84f1-4867a641f71b;10001611;1;1528;104;ENRIQUILLO - MATUTINO;False;6877
001f1506-8d9f-424c-8b8b-b5dff6b72e3c;10001621;1;1528;104;ENRIQUILLO - POLITECNICO;False;6878
5abac744-65e3-41dc-ac58-7653b3f8ea12;10001630;1;1528;104;ENRIQUILLO - PREPARA;False;13452
604286a3-f6dc-4e5a-a075-97c32d74f0ef;10002314;1;1528;104;ENRIQUILLO - VESPERTINO;False;6879
f0d99fb9-1ee3-4540-ae25-21e6dfdaf4db;10002418;1;110;104;FELIX MARIA DEL MONTE;False;6880
8a5a7f51-9039-47ca-8caa-5ef43bdf1dab;10002421;1;110;104;FELIX MARIA DEL MONTE;False;1575
c655d617-a78f-4bb8-a2de-d7c9d80e6385;10002616;1;686;104;FIDELINA ANDINO;False;1576
a9701c94-e48f-475d-9643-2d8b0fb3d14a;10002710;1;3516;104;JOSE CABRERA;False;1577
ac6f53fd-a92a-4a74-aa3d-2e7e2cd0c731;10002728;1;3516;104;JOSE CABRERA;False;6881
40d06ba2-1649-43d7-a42a-aad146e30f71;10002814;1;1194;104;FILOMENA PEREZ Y PEREZ - COLONIA MIXTA;False;1578
8159b873-6d8b-4f51-b08b-f82b54a40c55;10002827;1;1194;104;FILOMENA PEREZ Y PEREZ - COLONIA MIXTA;False;13238
144ca6e8-1057-43ba-8695-1220346fc336;10003215;1;8705;104;MANOLO PERDOMO - PUERTO ESCONDIDO;False;1579
3d91f202-01b6-4519-9542-7f18228b3fdf;10003413;8;1343;104;DAMIAN VOLQUEZ - VENGAN A VER;False;1580
39cfd0ca-9c1a-401c-9d8c-9ab31a2ce0b6;10003420;1;5662;104;DAMIAN VOLQUEZ - VENGAN A VER;False;6882
a186ab33-1f7d-464a-b960-1ce97d479501;10003439;1;1343;104;REYES VOLQUEZ - VENGAN A VER;False;6883
35c9f4cc-bf92-4972-ae25-43df00fec255;10003715;1;3365;104;ALTAGRACIA EDITH DAVID RAMIREZ - LAS BAITOAS;False;1581
0c3c123b-149a-45f8-b5b2-f29a0d891bed;10006012;1;520;104;ANTONIA PE�A PEREZ PROF. - MELLA;False;6886
66d2531b-28f1-40a7-8714-ca482883c314;10006025;1;3230;104;DOMINICANA ALTAGRACIA MOQUETE SUAREZ PROF.  - MELLA;False;1588
98af3446-c169-4857-b8df-895d699e55e1;10006038;1;520;104;TOMAS URBAEZ BATISTA PORF. - MELLA;False;6887
56661aab-1b01-453b-8a10-88965b66d3e9;10006314;1;1818;104;JORGE MENDEZ Y MENDEZ - ANGOSTURA;False;1589
a83ac138-bfbf-45df-b85c-0bc212147dac;10006710;1;8706;104;CASTULO ALCIBIADES P�REZ - PROYECTO AGRARIO AC-151;False;1590
3f5b4f72-f266-4053-80b3-895756413062;10008616;1;5346;104;CRISTOBAL;False;6889
2de77746-cc0c-4b72-bdd5-b776bd69a3d5;10008629;1;5346;104;VICTORIA PE�A - CRISTOBAL;False;1597
526a9a25-ac7d-44fc-853c-03e02f5d682f;10008632;1;5346;104;VICTORIA PE�A TV - CENTRO - CRISTOBAL;False;6890
d8b67578-35e3-4adb-9c72-369f7fc92099;10008918;1;894;104;RAMON BOLIVAR MEDRANO M. - BATEY # 7;False;6891
c5e33360-7fe2-416d-bfe7-ef774851f264;10008920;14;894;104;BATEY # 7 (CERRADO UNIF. AL 06891);False;1598
0fddd6da-8826-42bb-9cdd-c885efc75736;10009111;1;8634;104;ALTAGRACIA CUEVAS PROF. - BATEY # 8;False;1599
c80c682e-04fd-4301-86ac-6eafa455375f;10009319;14;1317;104;BATEY # 9   (CERRADO UNIFICACION AL 01600);False;6892
4366d813-20bf-4a5e-a881-4ffc64f9a965;10009325;1;1317;104;NURIS ARGENTINA PE�A P�REZ - BATEY # 9;False;1600
a4019800-1bd7-4a25-a950-80a456f9cc9b;10011016;1;686;104;MAXIMA PEREZ MEDRANO - BARRIO LAS MERCEDES;False;6893
69695583-bc1c-4551-bc79-92bbd4748e57;10011313;1;3401;104;NUESTRA SE�ORA DEL CARMEN;False;1601
9c0b7b28-966c-41de-b267-6c8a7237a6ae;10011332;1;3401;104;RADIO SANTA MARIA -NUESTRA SE�ORA DEL CARMEN;False;13579
9259c4a8-5d60-4b94-b522-d485dd415d7f;10011412;1;1717;104;MERCEDES;LAS;False
ba26853a-ea80-4f90-915b-1442c4b67229;10018210;1;850;104;JUAN DE LA ROSA HEREDIA - JAPON;False;1603
32585a3d-742a-4c38-95e3-ef465233c0f1;10018614;8;11992;104;MIS PRIMEROS PASOS;False;6896
01f1262f-4f1d-4f6c-97cf-e7a6402a5ea7;10018623;8;11997;104;HOGAR ESCUELA NUEVOS HORIZONTES;False;6897
af5e1503-5e02-4204-99db-3cd2bb503db3;;14;9989;104;SAN FRANCISCO PAZ;False;11392
cca30cac-408d-44df-b26c-a92ebeebefd8;7007910;1;3798;11;MATIAS RAMON MELLA - ADULTOS;False;13116
a5e4f1fe-e293-4327-8440-bdc4b7974783;7007923;1;3798;11;MATIAS RAMON MELLA;True;1208
7253bab0-1c4a-493d-8d1c-8ec23b6deb2c;7008113;1;5626;11;NUESTRA SE�ORA DEL ROSARIO DE FATIMA;False;6729
3c0e96c1-1521-488f-8f3f-3e9f06eb7e5d;7008123;1;5626;11;PROF. LIBORIO ENCARNACION MARCELO;False;6730
