entityid,codigo,nombreplantafisica,regional,distrito,provincia,municipio,distritomunicipal,seccionmunicipal,barrios,direccion,latitud,longitud,cantidadcentros,matriculamatutina,matriculavespertina,matriculanocturna,matriculacompleta,matriculasemipre
7b5f2e9d-d4e2-4702-b3bc-ce55f52cfa35,13016314,JAMO BARRANQUITA,06-LA VEGA,0605-LA VEGA ESTE,LA VEGA,LA VEGA,LA VEGA,JAMO,JAMO LA BARRANQUITA,JAMO LA  JAMO BARRANQUITA,19.252935912601327,-70.472139716148376,1,10,81,,,
6c2948ff-d93a-440d-af2e-5022c6fc1133,25045114,JANEY,08-SANTIAGO,0802-JANICO,SANTIAGO,J�NICO,JUNCALITO (D. M.),JANEY,JANEY,JANEY    JANEY,19.175151144295597,-70.77479749917984,2,59,69,,,
10974891-d274-4d53-a2d2-3cbc71c85e64,13031915,JAPON - COLONIA JAPONESA,06-LA VEGA,0602-CONSTANZA,LA VEGA,CONSTANZA,CONSTANZA,PALERO,LA COLONIA JAPONESA,COLONIA  JAPON - COLONIA JAPONESA,18.887155164745142,-70.736452639102936,2,145,225,31,,
f707037f-9887-4356-9ece-0f560f52860f,25032915,JAPON (HATO DEL YAQUE),08-SANTIAGO,0805-SANTIAGO CENTRO-OESTE,SANTIAGO,SANTIAGO,LA CANELA (D. M.),SABANA GRANDE DE BATEY I,SABANA GRANDE DE BATEY I,EL PORTO HATO DEL YAQUE,19.45099838903073,-70.782870948314667,3,521,545,502,,498
969e6be9-57f8-4dfd-b103-039cb12e97be,28085818,JAQUELINE LIMA PROF. - LOS JARDINES,16-COTUI,1604-BONAO SUROESTE,MONSE�OR NOUEL,BONAO,BONAO,BONAO (ZONA URBANA),LAS FLORES,LOS JARD JAQUELINE LIMA PROF. - LOS JARDINES,18.92842982132699,-70.414397120475769,1,,,,418,
97d59428-5754-4b40-8ebd-fa09159d0624,3019112,JARAGUA,18-BAHORUCO,1803-VILLA JARAGUA,BAORUCO,VILLA JARAGUA,VILLA JARAGUA,VILLA JARAGUA (ZONA URBANA),NUEVO,C/  4TA  JARAGUA,18.487774796334048,-71.478523313999176,2,338,431,,,
efd52719-368b-4b99-b999-d3b5c70532ae,1014133,JARDIN DE INFANCIA - REPUBLICA DE EL SALVADOR,15-SANTO DOMINGO,1503-SANTO DOMINGO SURCENTRAL,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),CIUDAD UNIVERSITARIA,,18.458757943158584,-69.92161899805069,1,119,78,,,
71cf741f-442d-4f5c-b77a-8fc62c659086,28006213,JATUBEY PALERO,16-COTUI,1606-BONAO NORDESTE,MONSE�OR NOUEL,BONAO,SABANA DEL PUERTO (D.M),PALERO,PALERO ARRIBA,JATUBEY  JATUBEY PALERO,19.041151031559,-70.454099178314195,1,15,,,,
20e4e399-1026-4623-9e02-50638d372ca1,21029214,JAVIER ANGULO GURIDI,04-SAN CRISTOBAL,0404-VILLA  ALTAGRACIA,SAN CRISTOBAL,VILLA ALTAGRACIA,VILLA ALTAGRACIA,VILLA ALTAGRACIA (ZONA URBANA),CENTRO DEL PUEBLO,ALTAGRAC JAVIER ANGULO GURIDI,18.675428319292674,-70.170608460903168,3,1042,854,681,,
df0df207-8536-47fe-bb5e-0256bbba346b,19006410,JAYABO ADENTRO,07-SAN FRANCISCO DE MACORIS,0702-SALCEDO,HERMANAS MIRABAL,SALCEDO,SALCEDO,JAYABO AFUERA,JAYABO ADENTRO,JAYABO A JAYABO ADENTRO,19.405482911597275,-70.41161835193634,1,56,52,,,
57bcf941-23ea-422b-88cc-2ec300fae8ba,17020614,JENGIBRE,03-AZUA,0303-SAN JOSE DE OCOA,SAN JOSE DE OCOA,SAN JOS� DE OCOA,SAN JOS� DE OCOA,LOS RANCHITOS,JENGIBRE,JENGIBRE JENGIBRE,18.514362904469831,-70.507040619850159,1,27,23,,,
9e0e9d66-a34a-4b1c-85c9-5160e6f825ed,13024414,JEREMIAS,06-LA VEGA,0605-LA VEGA ESTE,LA VEGA,LA VEGA,LA VEGA,CONCEPCI�N DE LA VEGA (ZONA URBANA),JEREM�AS,JEREMIAS JEREMIAS,19.22653814987061,-70.495289862155914,1,52,32,,,
88ccc9b3-c810-4101-9cc8-210c9b9bed49,32017710,JERICO CRISTIANO,10-SANTO DOMINGO,1003-SANTO DOMINGO NORESTE,SANTO DOMINGO,SAN ANTONIO DE GUERRA,SAN ANTONIO DE GUERRA,ENJUAGADOR,EL FAO,BATEY EL JERICO CRISTIANO,18.544613838592699,-69.7148823738098,1,149,101,,,
b4d0804e-1596-4f69-a643-8ac611e1c55d,27026717,JERONIMO GRACIANO DE LOS SANTOS DR.- LA COMPUERTA,09-MAO,0901-MAO,VALVERDE,MAO,MAO,MAO (ZONA URBANA),LA COMPUERTA,BUENOS A JERONIMO GRACIANO DE LOS SANTOS DR.- LA COMPUERTA,19.534488620313557,-71.076511144638062,1,98,108,,,
68c448a8-64b2-48b5-84eb-9db572e9f09c,29006815,JES�S MEJ�A MEJ�A PROF. - DAJAO,17-MONTE PLATA,1703-BAYAGUANA,MONTE PLATA,BAYAGUANA,BAYAGUANA,ANT�N S�NCHEZ,DAJAO,DAJAO    JES�S MEJ�A MEJ�A PROF. - DAJAO,18.814888,-69.687619999999995,1,18,11,,,
ca3abbc5-1148-487c-9ac7-04ff827c9031,1167217,JESUS DE NAZARET - BATEY PALMAREJITO,15-SANTO DOMINGO,1501-LOS ALCARRIZOS,SANTO DOMINGO,LOS ALCARRIZOS,PALMAREJO-VILLA LINDA (D. M.),PALMAREJITO,SANTA ROSA,CARRET.  JESUS DE NAZARET - BATEY PALMAREJITO,18.541409705667967,-70.007063448429108,1,410,405,,,
2aa70db0-b33a-4488-be7b-8e5e7fd047fd,1197318,JESUS MAESTRO,15-SANTO DOMINGO,1504-SANTO DOMINGO NOROESTE,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),PALMA REAL,EMMA BAL JESUS MAESTRO,18.518752737268407,-69.987319707870483,3,1157,1337,1917,,
ee59f028-c9ab-426d-b156-ce68bd055cb2,2036215,JESUS MAESTRO,03-AZUA,0301-AZUA,AZUA,SABANA YEGUA,PROYECTO 2-C (D.M.),PROYECTO 2-C,PROYECTO 2-C,NICOLAS  JESUS MAESTRO,18.375928909787572,-70.843185782432556,3,,414,106,526,
fdd4c7a3-c952-40b2-98af-4b74fcd637dc,29028015,JESUS MARIA FLORENTINO - LAMBEDERA DEL PICO,17-MONTE PLATA,1705-ESPERALVILLO,MONTE PLATA,PERALVILLO,PERALVILLO,CUABA,LAMBEDERA,LAMBEDER JESUS MARIA FLORENTINO - LAMBEDERA DEL PICO,18.885165522909308,-70.112434029579163,1,10,5,,,
b1196d99-fe21-4da3-9af6-ae0454a08320,25047916,JESUS MARIA GONZALEZ - YAQUE ABAJO,08-SANTIAGO,0802-JANICO,SANTIAGO,J�NICO,EL CAIMITO (D. M.),YAQUE ABAJO,EL BRUJO  (YAQUE ABAJO),YAQUE AB JESUS MARIA GONZALEZ - YAQUE ABAJO,19.267753670337424,-70.716663300991058,2,41,81,,,
c71b01e1-fd06-4a99-bb1a-4d5bb5162336,19015411,JESUS MARIA JORGE,07-SAN FRANCISCO DE MACORIS,0707-VILLA TAPIA,HERMANAS MIRABAL,VILLA TAPIA,VILLA TAPIA,LA CEIBA,EL HOSPITAL,HOSPITAL JESUS MARIA JORGE,19.314679541466798,-70.43348103761673,2,62,47,21,,
f858802c-fee1-4d3d-bfaa-41461038c247,29029218,JESUS MARIA MANZUETA - MATEO PICO,17-MONTE PLATA,1705-ESPERALVILLO,MONTE PLATA,PERALVILLO,PERALVILLO,GU�ZUMA,MATEO PICO,MATEO PI JESUS MARIA MANZUETA - MATEO PICO,18.868331293677496,-70.015949606895447,1,,,,141,
b823c348-3c95-4a0d-ba36-cb0c4a1e8043,9011110,JESUS RAFAEL DIPLAN MARTINEZ - MONTE DE LA JAGUA #,06-LA VEGA,0606-MOCA,ESPAILLAT,MOCA,MONTE DE LA JAGUA (D. M.),SARAMBAMBA,MONTE DE LA JAGUA ABAJO,MONTE DE JESUS RAFAEL DIPLAN MARTINEZ - MONTE DE LA JAGUA #,19.404688541452543,-70.584315061569214,1,13,36,,,
d8d5ab22-06ac-4b3a-a631-3fc8facab153,27009918,JHON FITZGERALD KENNEDY,09-MAO,0901-MAO,VALVERDE,MAO,JAIB�N  (PUEBLO NUEVO) (D. M.),PUEBLO NUEVO,PUEBLO NUEVO,SAN VALE JHON FITZGERALD KENNEDY,19.580033546133151,-71.164930164813995,1,346,387,,,
1b9cbfeb-f2f8-448b-8c49-b4b5ca0b182f,24012415,JIBE,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,COTU�,COTU�,SABANA GRANDE ABAJO,JIBE,JIBE     JIBE,19.037233714148645,-70.109016895294189,3,114,201,22,,
9e530db6-ed70-4a63-bdaf-4dc98c1d0f2c,27016211,JICOME ARRIBA,09-MAO,0902-ESPERANZA,VALVERDE,ESPERANZA,JICOM�  (D. M.),JICOM�,JICOM�  ARRIBA  (RURAL),JICOME A JICOME ARRIBA,19.627258272692956,-70.942301452159882,3,131,147,156,,
d4c3bd48-f14d-47df-9e0c-2ec45db90a2c,5014613,JIMENEZ,13-MONTE CRISTI,1306-RESTAURACION,DAJABON,RESTAURACI�N,RESTAURACI�N,EL CARRIZAL,JIM�NEZ ABAJO,JIMENEZ  JIMENEZ,19.322732093676272,-71.676441447746242,1,16,23,,,
3ef4a698-3305-433b-851f-5bf8b6fb315b,24028815,JIMINILLO,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,COTU�,COTU�,LOS CERROS,JIMINILLO,JIMINILL JIMINILLO,19.007003999999998,-70.129454999999993,1,8,11,,,
09e9d825-11cc-461e-8d98-fb586fae78f6,13027013,JINA HUECA,06-LA VEGA,0604-LA VEGA OESTE,LA VEGA,LA VEGA,LA VEGA,TAVERAS ABAJO,LA JINA O JINA HUECA,JINA HUE JINA HUECA,19.284960034669002,-70.672020614147186,1,107,128,,,
aca42ac1-7c44-47da-b9a6-4d01e8b823bc,13011226,JINA HUECA I,06-LA VEGA,0604-LA VEGA OESTE,LA VEGA,LA VEGA,LA VEGA,TAVERAS ABAJO,LA JAG�ITA,,19.220559999999999,-70.518963999999997,1,12,,,,
d30c63bc-d6be-4f89-9ef0-9653faa6b891,27008715,JINAMAGAO ARRIBA,09-MAO,0901-MAO,VALVERDE,MAO,GUATAPANAL (D. M.),JINAMAGAO,JINAMAGAO ARRIBA,JINAMAGA JINAMAGAO ARRIBA,19.53008256628042,-70.922305583953857,1,118,140,,,
e5c0f858-40e8-46e9-8620-e0bd19642cb6,22053215,JINOVA,02-SAN JUAN DE LA MAGUANA,0206-SAN JUAN OESTE,SAN JUAN,JUAN DE HERRERA,J�NOVA (D. M.),J�NOVA,J�NOVA ABAJO,JINOVA A JINOVA,18.845766257906039,-71.209098100662231,1,260,,,,
ad8b8a3e-9b4a-4377-b5da-bd9b8c766c2a,13007917,JOA,06-LA VEGA,0604-LA VEGA OESTE,LA VEGA,LA VEGA,LA VEGA,BAYACANES,JOA,JOA      JOA,19.245458159240197,-70.590092539787292,1,57,19,,,
68519307-2c2a-456c-a229-0dbe6ee0ba7e,7008717,JOAQUIN AMPARO BALAGUER RICARDO DR. - GAJO DEL GA,02-SAN JUAN DE LA MAGUANA,0207-HONDO VALLE,ELIAS PI�A,HONDO VALLE,RANCHO DE LA GUARDIA (D. M.),RANCHO DE LA GUARDIA,GAJO DEL GACHO,GAJO DEL JOAQUIN AMPARO BALAGUER RICARDO DR. - GAJO DEL GA,18.71528,-71.679519999999997,1,82,51,,,
1d099ca3-5bce-47c9-9bc7-87845ff6a280,9016511,JOBA ARRIBA,06-LA VEGA,0607-GASPAR HERNANDEZ,ESPAILLAT,GASPAR HERN�NDEZ,JOBA ARRIBA (D. M.),LA PIRAGUA,LA CEIBA,JOBA ARR JOBA ARRIBA,19.564774143170101,-70.270611941814423,2,390,185,,,
d68f9c5d-3b83-468a-90d5-48d04e5a5e7f,1156018,JOBITA SORIANO - EL MAMON,10-SANTO DOMINGO,1005-BOCA CHICA,SANTO DOMINGO,SAN ANTONIO DE GUERRA,SAN ANTONIO DE GUERRA,EL TORO,EL MAM�N,CARRET.  JOBITA SORIANO - EL MAMON,18.513007272853628,-69.708026647567749,1,180,193,,,
0e916f5c-84a5-4b8a-a9e1-6c5dc897cd6d,6041812,JOBOBAN,07-SAN FRANCISCO DE MACORIS,0704-VILLA RIVA,DUARTE,VILLA RIVA,LAS TARANAS (D. M.),JOBOB�N,JOBOB�N,JOBOBAN  JOBOBAN,19.237195010105108,-69.921484887599945,2,43,69,14,,
bd6d888b-91d4-4bff-975a-8ce76d03d0af,24010539,JOBO CLARO,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,COTU�,COTU�,CHACUEY MALDONADO,LOS JOBOS,,18.948766515901667,-70.151771306991577,1,7,12,,,
86699f81-4d2f-4c56-b2c2-60f9c7e9e8ae,15009913,JOBO CORCOBADO,13-MONTE CRISTI,1303-VILLA VASQUEZ,MONTE CRISTI,LAS MATAS DE SANTA CRUZ,LAS MATAS DE SANTA CRUZ,SANTA CRUZ,JOBO CORCOVADO,JOBO COR JOBO CORCOBADO,19.70352378421828,-71.458237767219543,1,86,75,,,
61c21ce8-4587-470e-bb12-7430fb8144ef,8007314,JOBO DULCE # 1,12-HIGUEY,1203-EL SEIBO,EL SEIBO,EL SEIBO,EL SEIBO,MAGAR�N,JOBO DULCE ADENTRO,JOBO DUL JOBO DULCE # 1,18.820568011493144,-69.158884584903717,1,12,,,,
75f868f0-2446-439e-a24d-6d29563c0570,8007418,JOBO DULCE AFUERA # 2,12-HIGUEY,1203-EL SEIBO,EL SEIBO,EL SEIBO,EL SEIBO,MAGAR�N,JOBO DULCE AFUERA,JOBO DUL JOBO DULCE AFUERA # 2,18.820773654225661,-69.160687029361725,1,,22,,,
1d224b58-d319-40b5-9a6f-20b5e75b04b7,29005612,JOBO GRANDE,17-MONTE PLATA,1702-MONTE PLATA,MONTE PLATA,MONTE PLATA,CHIRINO (D. M.),YABACAO,JOBO GRANDE,JOBO GRA JOBO GRANDE,18.6962735836976,-69.760006005310061,1,24,24,,,
4084bd6b-e4e2-4208-b1dc-05fcd0eb7310,32014911,JOHANNI ALCANTARA MATOS - VILLA LINDA PALMAREJO,15-SANTO DOMINGO,1501-LOS ALCARRIZOS,SANTO DOMINGO,LOS ALCARRIZOS,PALMAREJO-VILLA LINDA (D. M.),PALMAREJO VILLA LINDA (ZONA URBANA),PALMAREJO,C/ GREGO JOHANNI ALCANTARA MATOS - VILLA LINDA PALMAREJO,18.537620613780856,-70.003402233123779,1,590,353,,,
e533f00f-2b81-409e-b5ce-5871f5267ad9,3001616,JOHN ABRAHAM,18-BAHORUCO,1801-NEYBA,BAORUCO,NEIBA,NEIBA,NEIBA (ZONA URBANA),LAS MALVINAS,RESPALDO JOHN ABRAHAM,18.490483904658255,-71.42299085855484,2,380,401,41,,
d524e3cd-1538-489f-9ded-3f8351743e9f,2015614,JOHN FITZGERALD KENNEDY,03-AZUA,0301-AZUA,AZUA,LAS CHARCAS,LAS CHARCAS,LAS CHARCAS (ZONA URBANA),LAS CHARCAS,DUARTE # JOHN FITZGERALD KENNEDY,18.445074613891961,-70.618454217910767,1,407,396,,,
282506db-ee2d-4d18-8b38-a4a40f58b66b,11014110,JOHN FITZGERALD KENNEDY,12-HIGUEY,1202-SAN RAFAEL DEL YUMA,LA ALTAGRACIA,SAN RAFAEL DEL YUMA,BOCA DE YUMA (D. M.),BOCA DE YUMA (ZONA URBANA),CENTRO DEL PUEBLO,JUAN PON JOHN FITZGERALD KENNEDY,18.378941999999999,-68.613420000000005,2,194,244,,,
585ff2cf-0694-439b-b4be-904b2cd63a65,15001939,JOHN FITZGERALD KENNEDY,13-MONTE CRISTI,1301-MONTE CRISTI,MONTE CRISTI,MONTE CRISTI,MONTE CRISTI,SAN FERNANDO DE MONTE CRISTI (ZONA URBANA),SALOM�N JORGE,RODRIGO  JOHN FITZGERALD KENNEDY,19.8528798975358,-71.648596720237705,1,,,,359,
db390e2c-2a58-40f6-b56a-9d954867624e,1266410,JOHN F. KENNEDY,10-SANTO DOMINGO,1003-SANTO DOMINGO NORESTE,SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE (ZONA URBANA),EL TAMARINDO,C/DUARTE JOHN F. KENNEDY,18.532816738241632,-69.834533035755157,1,328,267,,,
e18ae683-ad18-499c-b7ed-846050c0ed0e,10006314,JORGE MENDEZ Y MENDEZ - ANGOSTURA,18-BAHORUCO,1805-DUVERGE,INDEPENDENCIA,MELLA,MELLA,ANGOSTURA,ANGOSTURA,ANGOSTUR JORGE MENDEZ Y MENDEZ - ANGOSTURA,18.302189614726334,-71.418262124061584,1,51,35,,,
f268a264-b718-4c7d-8e38-ac4a8d54f0bd,9020413,JORGE RUBEN BONILLA CASTELLE PROF. - BATEY GINEBRA,06-LA VEGA,0607-GASPAR HERNANDEZ,ESPAILLAT,GASPAR HERN�NDEZ,VERAGUA (D. M.),BATEY GINEBRA,BATEY GINEBRA,BATEY GI JORGE RUBEN BONILLA CASTELLE PROF. - BATEY GINEBRA,19.657708208995654,-70.37929505109787,1,320,275,,,
539a9690-3ae5-443b-b80f-d9d3ef66e20d,22036213,JORGILLO,02-SAN JUAN DE LA MAGUANA,0205-SAN JUAN ESTE,SAN JUAN,VALLEJUELO,JORJILLO (D. M.),JORJILLO (ZONA URBANA),RODEO,JORGILLO JORGILLO,18.70297543371348,-71.415536999702454,2,292,179,,,
904f0741-c6b3-496b-9316-0bbbba95e5b5,24016780,JOSE ADON ADAMES ABREU,16-COTUI,1601-COTUI,SANCHEZ RAMIREZ,COTU�,COTU�,COTU� (ZONA URBANA),ALTAMIRA II (DOS),,19.057311206952829,-70.181691348552704,1,,184,,,
9767db77-6af6-472d-9117-7415e08d0585,25035910,JOSE ALEJANDRO RODRIGUEZ - SAN ISIDRO,08-SANTIAGO,0805-SANTIAGO CENTRO-OESTE,SANTIAGO,SANTIAGO,SANTIAGO,LAS CHARCAS,LAS CHARCAS ABAJO,CARRET.  JOSE ALEJANDRO RODRIGUEZ - SAN ISIDRO,19.399373245222563,-70.728062689304352,1,120,168,,,
f9c814db-d5fc-45d2-927a-d8c2968e5358,25105118,JOSE ALMONTE,08-SANTIAGO,0804-SANTIAGO NOROESTE,SANTIAGO,TAMBORIL,TAMBORIL,GUAZUMAL ARRIBA,EL COCO,SAN FRAN JOSE ALMONTE,19.465484577614024,-70.725235641002655,1,148,90,,,
0b1a2ee2-0130-478a-9bf4-86c15f1bb638,17023713,JOSE ALTAGRACIA CASTILLO PROF. � AMARRADERO,03-AZUA,0303-SAN JOSE DE OCOA,SAN JOSE DE OCOA,SABANA LARGA,SABANA LARGA,LA HORMA,LA HORMA,AMARRADE AMARRADERO,18.573056782125214,-70.499337315559387,1,,,,145,
0257c82c-3530-4998-8022-ad38e8b989ba,2021912,JOSE ALTAGRACIA FURCAL - BOTONCILLO,03-AZUA,0302-PADRE DE LAS CASAS,AZUA,PADRE LAS CASAS,LAS LAGUNAS (D.M.),LAS CA�ITAS,BOTONCILLO,BOTONCIL JOSE ALTAGRACIA FURCAL - BOTONCILLO,18.838251028752602,-70.910019321426404,1,74,9,,,
a2e79880-bad1-4f51-bfc3-22676c464cbc,17006716,JOSE ALTAGRACIA MARTE - JUAN DE SENA,03-AZUA,0304-BANI,PERAVIA,BAN�,LAS BAR�AS (D. M.),EL ROBLEGAR,JUAN DE SENA,JUAN DE  JUAN DE SENA,18.343089619344976,-70.248100161552429,1,41,43,,,
d9ad48f7-bbc6-47e4-b0e6-50f2d787f53e,29028119,JOSE ALTAGRACIA MU�OZ - ZAMBRANITA,17-MONTE PLATA,1705-ESPERALVILLO,MONTE PLATA,PERALVILLO,PERALVILLO,CUABA,SAMBRANITA,SAMBRANI JOSE ALTAGRACIA MU�OZ - ZAMBRANITA,18.866879999999998,-70.079930000000004,1,25,31,,,
678f4fcf-e1e5-481a-ad3e-607fe2364c47,4004122,JOSE ALTAGRACIA ROBERT,01-BARAHONA,0103-BARAHONA,BARAHONA,BARAHONA,VILLA CENTRAL (D. M.),VILLA CENTRAL (ZONA URBANA),BATEY CENTRAL,PROL. AV JOSE ALTAGRACIA ROBERT,18.219751738988567,-71.089962422847748,2,574,,364,,
ea0846c2-a32d-4e17-b36c-53e7c64e97fb,22006413,JOSE ALTAGRACIA SANCHEZ - BARRANCA,02-SAN JUAN DE LA MAGUANA,0206-SAN JUAN OESTE,SAN JUAN,SAN JUAN,SAN JUAN,CHALONA,BARRANCA,BARRANCA BARRANCA,18.80124,-71.318539999999999,2,189,206,,,
1f4fb8d7-72d5-4e8b-b8ec-eda709da1472,21022920,JOSE ALTAGRACIA TEJEDA,04-SAN CRISTOBAL,0401-CAMBITA GARABITOS,SAN CRISTOBAL,CAMBITA GARABITOS,CAMBITA EL PUEBLECITO (D. M.),LLANADA GRANDE,CORBANITO (CALLAO ARRIBA),CAMBITA  JOSE ALTAGRACIA TEJEDA,18.456335834140919,-70.176367163658142,3,371,266,355,,
398cf019-dd80-41dd-8004-c7cb135d5b49,28010813,JOSE ANTONIO ALVAREZ - LOS PALMARITOS,16-COTUI,1606-BONAO NORDESTE,MONSE�OR NOUEL,BONAO,JUMA BEJUCAL (D. M.),BOCA DE JUMA,PALMARITO,PALMARIT JOSE ANTONIO ALVAREZ - LOS PALMARITOS,18.900602391880771,-70.371382534503937,2,118,153,100,,
01726eac-9ff4-4ee0-afce-0746fcaa2b7c,4012511,JOSE ANTONIO ALVAREZ - PALMARITO,01-BARAHONA,0102-ENRIQUILLO,BARAHONA,ENRIQUILLO,ENRIQUILLO,CALET�N,PALMARITO,PALMARIT PALMARITO,17.953282644927871,-71.230829358100891,1,38,13,,,
db2dfbb4-144c-4355-9180-b4e341fb52c8,28085719,JOSE ANTONIO BATISTA MARTE PROF. -  LA FACTORIA,16-COTUI,1606-BONAO NORDESTE,MONSE�OR NOUEL,BONAO,BONAO,BONAO (ZONA URBANA),CENTRO DEL PUEBLO A,LOS PLAT JOSE ANTONIO BATISTA MARTE PROF. -  LA FACTORIA,18.958183068115925,-70.40826827287674,1,48,59,,,
06c723b0-38b7-4c95-80f8-bf2a6f89bac0,28012917,JOSE ANTONIO CASTILLO - EL RODEO,16-COTUI,1604-BONAO SUROESTE,MONSE�OR NOUEL,BONAO,LA SALVIA - LOS QUEMADOS (D. M.),CRUCE DE BLANCO,RODEO,RODEO    JOSE ANTONIO CASTILLO - EL RODEO,18.880917152430737,-70.553088784217834,1,19,12,,,
87a1038a-9a2f-46f8-aae7-0c7dcc83be67,28007010,JOSE ANTONIO CESPEDES FERNANDEZ - LA CEIBA,16-COTUI,1606-BONAO NORDESTE,MONSE�OR NOUEL,BONAO,JAYACO (D. M.),JAYACO (ZONA URBANA),LA CEIBA,AUTOPIST JOSE ANTONIO CESPEDES FERNANDEZ - LA CEIBA,18.989896600091381,-70.431517660617828,1,136,75,,,
f7681416-6ec0-4274-8c44-373b05c99561,24020713,JOSE ANTONIO DIAZ CABRERA - CRUCE DE ANGELINA,16-COTUI,1602-FANTINO,SANCHEZ RAMIREZ,LA MATA,ANGELINA (D. M.),CRUCE DE ANGELINA,EL CRUCE DE ANGELINA,CRUCE DE JOSE ANTONIO DIAZ CABRERA - CRUCE DE ANGELINA,19.127159086547746,-70.210036933422089,1,126,125,,,
c7094e4b-13d3-4d86-9eaa-454b02b5c030,13036014,JOSE ANTONIO GUZMAN FABIAN,06-LA VEGA,0603-JARABACOA,LA VEGA,JARABACOA,JARABACOA,JARABACOA (ZONA URBANA),VENECIA,MARIO NE JOSE ANTONIO GUZMAN FABIAN,19.123492153699083,-70.641065239906311,1,259,264,,,
1c0c39c7-f6a6-45e7-984f-ccfdbde25923,28018614,JOSE ANTONIO JIMENEZ - CALLE  LA PIEDRA,16-COTUI,1606-BONAO NORDESTE,MONSE�OR NOUEL,BONAO,JAYACO (D. M.),LA CEIBA,CA�O PIEDRA I,CALLE LA JOSE ANTONIO JIMENEZ - CALLE  LA PIEDRA,19.024961390248446,-70.453474223613739,1,82,86,,,
d7b741bb-c926-4134-939f-3459b7016741,25030613,JOSE ANTONIO MARTE - ESTANCIA NUEVA,08-SANTIAGO,0803-SANTIAGO SUR-ESTE,SANTIAGO,PU�AL,GUAYABAL (D. M.),ESTANCIA NUEVA,ESTANCIA NUEVA ABAJO,ESTANCIA JOSE ANTONIO MARTE - ESTANCIA NUEVA,19.370926756291439,-70.653588473796844,1,118,114,,,
bf1e70a0-9fb2-4c47-bec7-081a1183d31d,22026113,JOSE ANTONIO MATEO DE LA ROSA - SOSA,02-SAN JUAN DE LA MAGUANA,0206-SAN JUAN OESTE,SAN JUAN,JUAN DE HERRERA,J�NOVA (D. M.),SOSA,SOSA,SOSA     JOS� ANTONIO MATEO DE LA ROSA - SOSA,18.853726554014532,-71.196859180927277,1,115,157,,,
ba07c83c-a770-4635-a9fa-86c07cceaf3a,25071216,JOSE ANTONIO PAULINO (FORMACION INTEGRAL),08-SANTIAGO,0806-SANTIAGO NORESTE,SANTIAGO,SANTIAGO,PEDRO GARC�A (D. M.),PEDRO GARC�A (ZONA URBANA),CENTRO DEL PUEBLO,PEDRO GA JOSE ANTONIO PAULINO (FORMACION INTEGRAL),19.594235269031458,-70.655841529369354,1,219,91,,,
f86aa56b-38c7-4da9-aee8-18bcc16cb90d,5013329,JOSE ANTONIO SALCEDO,13-MONTE CRISTI,1306-RESTAURACION,DAJABON,RESTAURACI�N,RESTAURACI�N,RESTAURACI�N (ZONA URBANA),CENTRO DEL PUEBLO,ENERIO H JOSE ANTONIO SALCEDO,19.316200812157543,-71.698834598064423,1,363,377,,,
978363fd-a776-44cd-8ff0-f0919be33538,25009425,JOSE ARMANDO BERMUDEZ,08-SANTIAGO,0805-SANTIAGO CENTRO-OESTE,SANTIAGO,SANTIAGO,SANTIAGO,SANTIAGO DE LOS CABALLEROS (ZONA URBANA),ENSANCHE BOLIVAR,C/ 2 # 7 JOSE ARMANDO BERMUDEZ,19.467163758786501,-70.706704258918805,1,569,425,,,
929e1eb4-33bf-4da8-bbb6-1e2828aceca5,27031917,JOSE A RODRIGUEZ,09-MAO,0902-ESPERANZA,VALVERDE,LAGUNA SALADA,CRUCE DE GUAYACANES (D. M.),GUAYACANES ADENTRO,GUAYACANES ADENTRO,CARRETER JOSE A RODRIGUEZ,19.668634825983602,-71.154761910438538,1,22,12,,,
3e34ae53-d4f8-4b33-b44a-34483a845836,9006015,JOSE BERNABET FELIX ORTEGA - AGUACATE ARRIBA,06-LA VEGA,0606-MOCA,ESPAILLAT,MOCA,LAS LAGUNAS (D. M.),EL AGUACATE ARRIBA,AGUACATE ARRIBA,AGUACATE JOSE BERNABET FELIX ORTEGA - AGUACATE ARRIBA,19.421065948769677,-70.454673171043396,1,85,89,,,
23c4554c-d828-4c09-b15a-8faf0bb30f8b,1006511,JOSE BORDAS VALDEZ,15-SANTO DOMINGO,1504-SANTO DOMINGO NOROESTE,DISTRITO NACIONAL,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N,SANTO DOMINGO DE GUZM�N (ZONA URBANA),LOS PERALEJOS,C/ 1RA.  JOSE BORDAS VALDEZ,18.498743000000001,-69.990662,3,551,648,789,,
